timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-02-01T06:00:00.091084+00:00,698,0.4885,462,0.7619,1.4242682872377051e-30,1,0.7586445190611858,0.525
2026-02-01T07:00:00.144445+00:00,702,0.4872,466,0.7618,8.417887710722871e-31,1,0.7589188418917334,0.525
2026-02-01T08:00:00.262985+00:00,706,0.4887,467,0.7623,5.514398296716521e-31,1,0.7593164871582436,0.525
2026-02-01T09:00:00.350190+00:00,710,0.4887,469,0.7633,2.3617436536333303e-31,1,0.760860484544695,0.525
2026-02-01T10:00:00.419697+00:00,714,0.4888,472,0.7648,6.58744357325047e-32,1,0.7624457472306795,0.525
2026-02-01T11:00:00.494507+00:00,718,0.4889,476,0.7626,1.2618209402781763e-31,1,0.7617168110419034,0.525
2026-02-01T12:00:00.575049+00:00,722,0.4889,480,0.7625,7.460109626632029e-32,1,0.7620800481302048,0.525
2026-02-01T13:00:00.652352+00:00,726,0.4876,484,0.7645,1.3639416514356318e-32,1,0.7637629761848841,0.525
2026-02-01T14:00:00.706681+00:00,730,0.4877,488,0.7643,8.068936865778024e-33,1,0.764546946612164,0.525
2026-02-01T15:00:00.790492+00:00,734,0.4850,490,0.7653,3.4383448340597826e-33,1,0.7642947952087737,0.525
2026-02-01T16:00:00.894450+00:00,738,0.4837,494,0.7672,6.1974077079075415e-34,1,0.7661931818181819,0.525
2026-02-01T17:00:00.993349+00:00,742,0.4838,497,0.7666,5.636882910596469e-34,1,0.7648398747171394,0.525
2026-02-01T18:00:00.071549+00:00,746,0.4826,500,0.7660,5.121974720576685e-34,1,0.7645848776871756,0.525
2026-02-01T19:00:00.147714+00:00,750,0.4840,503,0.7674,1.4145762050389287e-34,1,0.7655134239504979,0.525
2026-02-01T20:00:00.242344+00:00,754,0.4828,506,0.7648,4.216734810631015e-34,1,0.76368819637883,0.525
2026-02-01T21:00:00.318475+00:00,758,0.4828,509,0.7642,3.8206124668800256e-34,1,0.7629641324472896,0.525
2026-02-01T22:00:00.451890+00:00,762,0.4829,513,0.7622,7.298080210441099e-34,1,0.7620629916787368,0.525
2026-02-01T23:00:00.531234+00:00,766,0.4830,516,0.7636,2.0459631147558487e-34,1,0.7636986301369864,0.525
2026-02-02T00:00:00.606164+00:00,770,0.4831,520,0.7635,1.2103262709832846e-34,1,0.7643573096813658,0.525
2026-02-02T01:00:00.687449+00:00,774,0.4832,524,0.7634,7.159880971497599e-35,1,0.7639525126215729,0.525
2026-02-02T02:00:00.790666+00:00,778,0.4820,528,0.7633,4.2355318790682657e-35,1,0.7639390019742665,0.525
2026-02-02T03:00:00.862230+00:00,782,0.4808,530,0.7642,1.8105029666924956e-35,1,0.7647675202156334,0.525
2026-02-02T04:00:00.951035+00:00,786,0.4796,532,0.7650,7.721332356348013e-36,1,0.765778836148243,0.525
2026-02-02T05:00:00.059295+00:00,790,0.4797,535,0.7664,2.141305375684058e-36,1,0.767640456856143,0.525
2026-02-02T05:48:14.043942+00:00,794,0.4773,538,0.7677,5.908351587964542e-37,1,0.769103229527105,0.525
2026-02-02T06:00:00.208448+00:00,794,0.4773,538,0.7677,5.908351587964542e-37,1,0.769103229527105,0.525
2026-02-02T07:00:00.291447+00:00,798,0.4774,542,0.7675,3.50072720209864e-37,1,0.7688862221069019,0.525
2026-02-02T08:00:00.374460+00:00,802,0.4788,544,0.7647,1.6012192262650247e-36,1,0.7665421232722814,0.525
2026-02-02T08:31:30.629922+00:00,804,0.4776,545,0.7633,3.394054595654279e-36,1,0.7653572251966083,0.525
2026-02-02T09:00:00.798179+00:00,805,0.4783,545,0.7633,3.394054595654279e-36,1,0.7653295861011753,0.525
