timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-28T22:00:00.308881+00:00,403,0.4988,271,0.7970,9.994281822345798e-24,1,0.790929648241206,0.455
2026-01-28T23:00:00.385723+00:00,407,0.4988,271,0.7970,9.994281822345798e-24,1,0.7877813900793065,0.455
2026-01-29T00:00:00.435655+00:00,411,0.4964,273,0.7949,1.5337307514791826e-23,1,0.7854728098135806,0.455
2026-01-29T01:00:00.494836+00:00,415,0.4916,274,0.7920,3.708904632061754e-23,1,0.7827420424403183,0.46499999999999997
2026-01-29T02:00:00.554181+00:00,419,0.4893,276,0.7935,1.469472401626851e-23,1,0.7826177864510733,0.46499999999999997
2026-01-29T03:00:00.616308+00:00,423,0.4870,279,0.7957,3.639461124586104e-24,1,0.7847845908365625,0.46499999999999997
2026-01-29T04:00:00.673755+00:00,427,0.4871,283,0.7951,2.1941280291037932e-24,1,0.7841295401681875,0.46499999999999997
2026-01-29T05:00:00.728478+00:00,431,0.4872,286,0.7972,5.403962723711763e-25,1,0.7854132829989904,0.46499999999999997
2026-01-29T06:00:00.782341+00:00,435,0.4897,287,0.7979,3.3814397493129253e-25,1,0.7873158438873094,0.46499999999999997
2026-01-29T07:00:00.850110+00:00,439,0.4920,291,0.8007,5.1396352901461287e-26,1,0.790877378435518,0.46499999999999997
2026-01-29T08:13:51.619606+00:00,443,0.4944,293,0.7986,7.996270180065065e-26,1,0.7885756984515754,0.47
2026-01-29T08:45:51.932584+00:00,446,0.4955,293,0.7986,7.996270180065065e-26,1,0.7885183578173103,0.47
2026-01-29T09:00:00.056464+00:00,446,0.4955,293,0.7986,7.996270180065065e-26,1,0.7885183578173103,0.47
2026-01-29T10:00:00.159467+00:00,450,0.4933,294,0.7959,1.970135900391031e-25,1,0.7841010551948052,0.47
2026-01-29T11:00:00.209069+00:00,454,0.4934,297,0.7946,1.8930645489440754e-25,1,0.7832556007334768,0.47
