timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-29T01:00:00.494836+00:00,415,0.4578,272,0.7647,6.074341116051612e-19,1,0.776082911935884,0.49
2026-01-29T02:00:00.554181+00:00,419,0.4558,274,0.7664,2.5776338560946254e-19,1,0.7765252610385354,0.49
2026-01-29T03:00:00.616308+00:00,423,0.4539,278,0.7698,4.5818582471495674e-20,1,0.7801195127556885,0.49
2026-01-29T04:00:00.673755+00:00,427,0.4543,280,0.7714,1.919554569238701e-20,1,0.7803932178932179,0.49
2026-01-29T05:00:00.728478+00:00,431,0.4548,284,0.7746,3.3278292854639583e-21,1,0.7826423609574799,0.49
2026-01-29T06:00:00.782341+00:00,435,0.4575,286,0.7762,1.3772698677281603e-21,1,0.7850557507917915,0.49
2026-01-29T07:00:00.850110+00:00,439,0.4579,290,0.7759,8.169720670642312e-22,1,0.7862618175623881,0.49
2026-01-29T08:13:51.619606+00:00,443,0.4605,293,0.7747,7.528591257942925e-22,1,0.7854472156076368,0.49
2026-01-29T08:45:51.932584+00:00,446,0.4596,293,0.7747,7.528591257942925e-22,1,0.7855895741098708,0.49
2026-01-29T09:00:00.056464+00:00,446,0.4596,293,0.7747,7.528591257942925e-22,1,0.7855895741098708,0.49
2026-01-29T10:00:00.159467+00:00,450,0.4600,294,0.7721,1.6618938626855531e-21,1,0.7824675987345648,0.49
2026-01-29T11:00:00.209069+00:00,454,0.4604,297,0.7744,4.462707718628315e-22,1,0.7831900094212922,0.49
2026-01-29T12:00:00.255577+00:00,458,0.4607,300,0.7767,1.1880740876280755e-22,1,0.7847776005670742,0.445
2026-01-29T13:00:00.312142+00:00,462,0.4610,303,0.7723,3.7635193357406837e-22,1,0.7804236386497727,0.49
2026-01-29T14:00:00.359050+00:00,466,0.4635,307,0.7687,7.495594690936837e-22,1,0.7787782083428311,0.49
2026-01-29T15:00:00.420038+00:00,470,0.4596,310,0.7677,6.822847258166622e-22,1,0.7787943925233646,0.52
2026-01-29T16:00:00.466144+00:00,474,0.4578,314,0.7675,4.0322368639988245e-22,1,0.7785550142476331,0.52
2026-01-29T17:00:00.558415+00:00,478,0.4603,316,0.7690,1.7004412333857536e-22,1,0.7794462905439573,0.52
2026-01-29T18:00:00.639361+00:00,482,0.4627,320,0.7688,1.0055770724892599e-22,1,0.7798686895572708,0.52
2026-01-29T19:00:00.700990+00:00,486,0.4630,323,0.7709,2.737573751932365e-23,1,0.7810629722042888,0.52
2026-01-29T20:00:00.792780+00:00,490,0.4633,326,0.7730,7.392540293295915e-24,1,0.7838781638781639,0.52
2026-01-29T21:00:00.864708+00:00,494,0.4656,327,0.7737,4.769792278510077e-24,1,0.7832827260458839,0.505
2026-01-29T22:00:00.933799+00:00,498,0.4679,329,0.7751,1.9804849495364237e-24,1,0.7834751455441111,0.505
2026-01-29T23:00:00.998215+00:00,502,0.4701,333,0.7748,1.1750180605978806e-24,1,0.7838699680302733,0.505
2026-01-30T00:00:00.071397+00:00,506,0.4723,336,0.7768,3.127447046788544e-25,1,0.7843528902151418,0.505
2026-01-30T01:00:00.109464+00:00,510,0.4706,339,0.7729,9.935145214135149e-25,1,0.7815047071460164,0.505
2026-01-30T02:00:00.158764+00:00,514,0.4708,342,0.7690,3.066230387281653e-24,1,0.7778296019900497,0.505
2026-01-30T03:00:00.219734+00:00,518,0.4710,345,0.7710,8.344854599374283e-25,1,0.7785200489745945,0.44
2026-01-30T04:00:00.282616+00:00,522,0.4713,346,0.7717,5.398671589974992e-25,1,0.7781611620057859,0.44
2026-01-30T05:00:00.344865+00:00,526,0.4753,347,0.7723,3.4897215501768834e-25,1,0.778470410341556,0.44
2026-01-30T06:00:00.415857+00:00,530,0.4736,348,0.7701,7.629756948988917e-25,1,0.7761226725082148,0.44
2026-01-30T07:00:00.485043+00:00,534,0.4700,350,0.7714,3.1981640997000668e-25,1,0.777986497963179,0.44
2026-01-30T08:00:00.545920+00:00,538,0.4721,352,0.7727,1.336127912328394e-25,1,0.7787627551020408,0.505
2026-01-30T09:00:00.596147+00:00,542,0.4723,355,0.7718,1.225428222367434e-25,1,0.7774543474618864,0.505
2026-01-30T10:00:00.684721+00:00,546,0.4707,357,0.7731,5.114727097842096e-26,1,0.7788235294117647,0.505
2026-01-30T11:00:00.764388+00:00,550,0.4691,360,0.7722,4.694447756291489e-26,1,0.7782592773437499,0.505
